Date,Price,Open,High,Low,Vol.,Change %
9-May-12,"9,045.06",9112.72,"9,115.94","9,021.20",131.62K,-1.49%
8-May-12,"9,181.65",9190.5,"9,207.56","9,159.47",112.43K,0.69%
7-May-12,"9,119.14",9198.17,"9,206.45","9,109.01",133.03K,-2.78%
2-May-12,"9,380.25",9397.87,"9,417.96","9,344.53",94.54K,0.31%
1-May-12,"9,350.95",9471.66,"9,472.25","9,332.79",117.91K,-1.78%
27-Apr-12,"9,520.89",9564.4,"9,691.70","9,463.60",165.54K,-0.43%
26-Apr-12,"9,561.83",9613.16,"9,630.97","9,531.03",104.88K,0.01%
25-Apr-12,"9,561.01",9578.42,"9,582.73","9,530.02",97.50K,0.98%
24-Apr-12,"9,468.04",9466.08,"9,510.70","9,423.30",106.44K,-0.78%
23-Apr-12,"9,542.17",9599.2,"9,643.27","9,520.98",101.52K,-0.20%
20-Apr-12,"9,561.36",9574.99,"9,580.87","9,532.68",109.80K,-0.28%
19-Apr-12,"9,588.38",9578.68,"9,617.93","9,565.83",118.75K,-0.82%
18-Apr-12,"9,667.26",9594.3,"9,682.88","9,594.30",116.83K,2.14%
17-Apr-12,"9,464.71",9476.15,"9,519.80","9,455.32",109.21K,-0.06%
16-Apr-12,"9,470.64",9522.7,"9,532.91","9,464.49",113.00K,-1.74%
13-Apr-12,"9,637.99",9613.19,"9,690.29","9,603.97",171.37K,1.19%
12-Apr-12,"9,524.79",9486.19,"9,541.04","9,449.49",134.73K,0.70%
11-Apr-12,"9,458.74",9398.6,"9,487.84","9,388.14",155.83K,-0.83%
10-Apr-12,"9,538.02",9583.36,"9,648.12","9,509.72",134.79K,-0.09%
9-Apr-12,"9,546.26",9565.31,"9,618.10","9,535.33",111.64K,-1.47%
6-Apr-12,"9,688.45",9710.25,"9,739.59","9,659.16",118.38K,-0.81%
5-Apr-12,"9,767.61",9737.5,"9,806.40","9,692.70",165.13K,-0.53%
4-Apr-12,"9,819.99",10045.88,"10,059.19","9,819.99",147.83K,-2.29%
3-Apr-12,"10,050.39",10082.21,"10,084.07","10,040.99",112.44K,-0.59%
2-Apr-12,"10,109.87",10161.72,"10,190.35","10,109.87",151.93K,0.26%
30-Mar-12,"10,083.56",10089.1,"10,111.09","10,033.19",137.37K,-0.31%
29-Mar-12,"10,114.79",10134.78,"10,147.04","10,084.77",149.32K,-0.67%
28-Mar-12,"10,182.57",10153.51,"10,197.80","10,124.28",141.12K,-0.71%
27-Mar-12,"10,255.15",10152.9,"10,255.15","10,152.25",161.10K,2.36%
26-Mar-12,"10,018.24",10040.1,"10,056.20","10,016.05",126.58K,0.07%
23-Mar-12,"10,011.47",10014.87,"10,031.96","9,999.37",121.56K,-1.14%
22-Mar-12,"10,127.08",10055.16,"10,136.85","10,052.50",146.92K,0.40%
21-Mar-12,"10,086.49",10100.87,"10,132.02","10,073.90",149.90K,-0.55%
19-Mar-12,"10,141.99",10150.85,"10,172.64","10,134.48",135.10K,0.12%
16-Mar-12,"10,129.83",10110.57,"10,148.47","10,090.09",163.01K,0.06%
15-Mar-12,"10,123.28",10115.4,"10,158.74","10,077.55",177.65K,0.72%
14-Mar-12,"10,050.52",10064.12,"10,115.79","10,050.52",168.11K,1.53%
13-Mar-12,"9,899.08",9921.25,"10,011.88","9,888.30",205.99K,0.09%
12-Mar-12,"9,889.86",10015.92,"10,021.51","9,889.86",153.53K,-0.40%
9-Mar-12,"9,929.74",9911.07,"10,007.62","9,853.18",265.39K,1.65%
8-Mar-12,"9,768.96",9674.94,"9,768.96","9,659.15",144.06K,2.01%
7-Mar-12,"9,576.06",9509.1,"9,603.19","9,509.10",155.75K,-0.64%
6-Mar-12,"9,637.63",9704.61,"9,732.89","9,602.84",171.88K,-0.63%
5-Mar-12,"9,698.59",9756.98,"9,792.14","9,673.75",132.57K,-0.80%
2-Mar-12,"9,777.03",9797.05,"9,803.75","9,729.24",158.52K,0.72%
1-Mar-12,"9,707.37",9771.34,"9,865.75","9,666.02",175.14K,-0.16%
29-Feb-12,"9,723.24",9771.62,"9,866.41","9,706.22",179.15K,0.01%
28-Feb-12,"9,722.52",9567.12,"9,722.52","9,528.77",185.50K,0.92%
27-Feb-12,"9,633.93",9726.2,"9,736.11","9,628.25",177.13K,-0.14%
24-Feb-12,"9,647.38",9594.85,"9,647.38","9,576.21",180.01K,0.54%
23-Feb-12,"9,595.57",9549.77,"9,609.84","9,513.65",179.97K,0.44%
22-Feb-12,"9,554.00",9459.74,"9,564.05","9,442.58",165.03K,0.96%
21-Feb-12,"9,463.02",9458.68,"9,517.04","9,440.41",169.87K,-0.23%
20-Feb-12,"9,485.09",9534.03,"9,549.31","9,462.67",169.34K,1.08%
17-Feb-12,"9,384.17",9371.12,"9,435.03","9,369.25",188.70K,1.58%
16-Feb-12,"9,238.10",9232.38,"9,308.93","9,214.23",179.96K,-0.24%
15-Feb-12,"9,260.34",9108.84,"9,314.37","9,107.68",208.12K,2.30%
14-Feb-12,"9,052.07",8978.72,"9,072.08","8,972.74",141.72K,0.59%
13-Feb-12,"8,999.18",8954.03,"9,023.50","8,948.54",126.78K,0.58%
10-Feb-12,"8,947.17",9010.53,"9,016.97","8,947.17",154.00K,-0.61%
9-Feb-12,"9,002.24",8996.13,"9,018.49","8,942.87",178.26K,-0.15%
8-Feb-12,"9,015.59",8971.88,"9,015.59","8,956.78",157.37K,1.10%
7-Feb-12,"8,917.52",8904.16,"8,928.44","8,887.19",129.24K,-0.13%
6-Feb-12,"8,929.20",8939.99,"8,949.32","8,916.94",143.24K,1.10%
3-Feb-12,"8,831.93",8849.17,"8,877.57","8,825.98",157.46K,-0.51%
2-Feb-12,"8,876.82",8865.28,"8,893.22","8,849.25",157.80K,0.76%
1-Feb-12,"8,809.79",8789.06,"8,830.28","8,780.10",127.18K,0.08%
31-Jan-12,"8,802.51",8781.44,"8,836.68","8,776.65",138.09K,0.11%
30-Jan-12,"8,793.05",8803.79,"8,832.48","8,774.23",98.09K,-0.54%
27-Jan-12,"8,841.22",8851.02,"8,886.02","8,810.89",133.12K,-0.09%
26-Jan-12,"8,849.47",8890.49,"8,894.60","8,834.93",122.22K,-0.39%
25-Jan-12,"8,883.69",8842.01,"8,911.62","8,816.09",132.50K,1.12%
24-Jan-12,"8,785.33",8815.36,"8,825.09","8,768.51",111.00K,0.22%
23-Jan-12,"8,765.90",8753.91,"8,795.27","8,744.54",119.86K,-0.01%
20-Jan-12,"8,766.36",8751.18,"8,791.39","8,725.32",177.55K,1.47%
19-Jan-12,"8,639.68",8596.68,"8,668.94","8,596.68",125.06K,1.04%
18-Jan-12,"8,550.58",8458.29,"8,595.78","8,446.09",136.16K,0.99%
17-Jan-12,"8,466.40",8420.12,"8,475.66","8,413.22",85.50K,1.05%
16-Jan-12,"8,378.36",8409.79,"8,409.79","8,352.23",76.49K,-1.43%
13-Jan-12,"8,500.02",8471.1,"8,509.76","8,458.68",109.79K,1.36%
12-Jan-12,"8,385.59",8423.1,"8,426.83","8,360.33",84.77K,-0.74%
11-Jan-12,"8,447.88",8440.96,"8,463.72","8,426.03",106.25K,0.30%
10-Jan-12,"8,422.26",8422.99,"8,450.59","8,405.18",112.34K,0.38%
6-Jan-12,"8,390.35",8488.98,"8,488.98","8,349.33",101.31K,-1.16%
5-Jan-12,"8,488.71",8515.66,"8,519.16","8,481.83",77.69K,-0.83%
4-Jan-12,"8,560.11",8549.54,"8,581.45","8,547.70",105.96K,1.24%
30-Dec-11,"8,455.35",8434.9,"8,455.35","8,415.56",57.63K,0.67%
29-Dec-11,"8,398.89",8367.71,"8,404.89","8,330.87",66.32K,-0.29%
28-Dec-11,"8,423.62",8426.09,"8,456.66","8,414.90",70.86K,-0.20%
27-Dec-11,"8,440.56",8443,"8,458.26","8,428.53",51.35K,-0.46%
26-Dec-11,"8,479.34",8504.46,"8,516.53","8,477.37",61.35K,1.00%
22-Dec-11,"8,395.16",8429.54,"8,436.59","8,383.96",83.87K,-0.77%
21-Dec-11,"8,459.98",8442.74,"8,471.11","8,440.89",90.77K,1.48%
20-Dec-11,"8,336.48",8318.03,"8,354.90","8,317.73",80.02K,0.49%
19-Dec-11,"8,296.12",8363.39,"8,364.93","8,272.26",94.96K,-1.26%
16-Dec-11,"8,401.72",8416.21,"8,433.18","8,390.98",105.01K,0.29%
15-Dec-11,"8,377.37",8449.05,"8,455.32","8,374.25",103.14K,-1.66%
14-Dec-11,"8,519.13",8513.77,"8,540.57","8,486.37",98.32K,-0.39%
13-Dec-11,"8,552.81",8535.52,"8,594.32","8,518.80",113.27K,-1.17%
12-Dec-11,"8,653.82",8652.98,"8,682.47","8,633.35",101.00K,1.37%
9-Dec-11,"8,536.46",8521.33,"8,576.68","8,503.03",199.72K,-1.48%
8-Dec-11,"8,664.58",8664.35,"8,688.81","8,625.19",127.85K,-0.66%
7-Dec-11,"8,722.17",8629.19,"8,729.81","8,614.21",132.59K,1.71%
6-Dec-11,"8,575.16",8644.97,"8,671.54","8,571.09",107.83K,-1.39%
5-Dec-11,"8,695.98",8697.78,"8,704.48","8,668.04",91.27K,0.60%
2-Dec-11,"8,643.75",8603.23,"8,643.75","8,591.93",101.01K,0.54%
1-Dec-11,"8,597.38",8581.2,"8,653.88","8,577.09",147.87K,1.93%
30-Nov-11,"8,434.61",8407.63,"8,435.34","8,361.69",126.55K,-0.51%
29-Nov-11,"8,477.82",8371.01,"8,477.82","8,351.38",115.89K,2.30%
28-Nov-11,"8,287.49",8269.91,"8,322.01","8,259.71",102.31K,1.56%
25-Nov-11,"8,160.01",8138.19,"8,199.67","8,135.79",111.37K,-0.06%
24-Nov-11,"8,165.18",8189.42,"8,212.95","8,157.39",109.83K,-1.80%
22-Nov-11,"8,314.74",8263.86,"8,350.35","8,261.01",112.21K,-0.40%
21-Nov-11,"8,348.27",8349.05,"8,375.60","8,343.93",89.89K,-0.32%
18-Nov-11,"8,374.91",8374.16,"8,398.80","8,359.60",108.60K,-1.23%
17-Nov-11,"8,479.63",8421.88,"8,491.82","8,400.22",112.95K,0.19%
16-Nov-11,"8,463.16",8546.75,"8,567.64","8,459.30",95.49K,-0.92%
15-Nov-11,"8,541.93",8546.99,"8,584.30","8,527.63",80.20K,-0.72%
14-Nov-11,"8,603.70",8631.28,"8,655.31","8,595.43",104.33K,1.05%
11-Nov-11,"8,514.47",8545.92,"8,566.49","8,485.77",124.86K,0.16%
10-Nov-11,"8,500.80",8597.28,"8,600.21","8,500.67",149.92K,-2.91%
9-Nov-11,"8,755.44",8724.6,"8,762.98","8,678.78",137.44K,1.15%
8-Nov-11,"8,655.51",8744.36,"8,772.04","8,644.00",136.41K,-1.27%
7-Nov-11,"8,767.09",8771.82,"8,779.55","8,741.25",100.03K,-0.39%
4-Nov-11,"8,801.40",8761.27,"8,814.71","8,729.08",124.97K,1.86%
2-Nov-11,"8,640.42",8719.92,"8,719.92","8,640.42",129.17K,-2.21%
1-Nov-11,"8,835.52",8880.75,"8,946.00","8,831.69",103.77K,-1.70%
31-Oct-11,"8,988.39",9011.18,"9,152.39","8,988.39",133.84K,-0.69%
28-Oct-11,"9,050.47",9059.04,"9,086.43","9,003.09",165.08K,1.39%
27-Oct-11,"8,926.54",8779.4,"8,926.54","8,731.77",139.87K,2.04%
26-Oct-11,"8,748.47",8673.85,"8,798.80","8,642.56",108.83K,-0.16%
25-Oct-11,"8,762.31",8866.43,"8,870.37","8,755.38",106.71K,-0.92%
24-Oct-11,"8,843.98",8764.92,"8,844.28","8,762.02",97.34K,1.90%
21-Oct-11,"8,678.89",8679.04,"8,700.49","8,652.26",96.99K,-0.04%
20-Oct-11,"8,682.15",8733.6,"8,733.60","8,672.21",109.21K,-1.03%
19-Oct-11,"8,772.54",8808.25,"8,831.55","8,745.36",91.18K,0.35%
18-Oct-11,"8,741.91",8758.74,"8,773.99","8,727.39",81.59K,-1.55%
17-Oct-11,"8,879.60",8881.44,"8,911.70","8,856.58",95.93K,1.50%
14-Oct-11,"8,747.96",8782.91,"8,787.89","8,733.71",108.30K,-0.85%
13-Oct-11,"8,823.25",8832.81,"8,854.16","8,808.73",108.26K,0.97%
12-Oct-11,"8,738.90",8719.67,"8,763.02","8,689.38",109.85K,-0.40%
11-Oct-11,"8,773.68",8733.54,"8,806.44","8,725.62",112.57K,1.95%
7-Oct-11,"8,605.62",8593.22,"8,663.57","8,589.36",122.38K,0.98%
6-Oct-11,"8,522.02",8463.83,"8,545.79","8,463.83",123.51K,1.66%
5-Oct-11,"8,382.98",8491.43,"8,501.03","8,343.01",158.06K,-0.86%
4-Oct-11,"8,456.12",8426.39,"8,470.76","8,359.24",158.67K,-1.05%
3-Oct-11,"8,545.48",8567.98,"8,577.52","8,455.67",143.68K,-1.78%
30-Sep-11,"8,700.29",8713.91,"8,756.00","8,653.62",148.70K,-0.01%
29-Sep-11,"8,701.23",8527.64,"8,706.14","8,501.42",165.67K,0.99%
28-Sep-11,"8,615.65",8607.92,"8,665.54","8,595.85",140.25K,0.07%
27-Sep-11,"8,609.95",8496.33,"8,609.95","8,479.05",140.46K,2.82%
26-Sep-11,"8,374.13",8547.62,"8,556.66","8,359.70",159.03K,-2.17%
22-Sep-11,"8,560.26",8643.02,"8,643.02","8,545.46",125.03K,-2.07%
21-Sep-11,"8,741.16",8721,"8,773.50","8,713.50",106.68K,0.23%
20-Sep-11,"8,721.24",8748,"8,763.50","8,708.50",103.93K,-1.61%
16-Sep-11,"8,864.16",8803,"8,864.16","8,778.50",143.27K,2.25%
15-Sep-11,"8,668.86",8668,"8,693.50","8,633.50",126.58K,1.76%
14-Sep-11,"8,518.57",8623,"8,668.50","8,498.50",129.43K,-1.14%
13-Sep-11,"8,616.55",8583,"8,633.50","8,553.50",126.07K,0.95%
12-Sep-11,"8,535.67",8528,"8,578.50","8,518.50",126.74K,-2.31%
9-Sep-11,"8,737.66",8768,"8,808.50","8,728.50",169.33K,-0.63%
8-Sep-11,"8,793.12",8860,"8,875.00","8,758.50",104.90K,0.34%
7-Sep-11,"8,763.41",8735,"8,771.50","8,700.50",130.05K,2.01%
6-Sep-11,"8,590.57",8680,"8,705.50","8,585.50",152.83K,-2.21%
5-Sep-11,"8,784.46",8830,"8,840.50","8,757.50",112.07K,-1.86%
2-Sep-11,"8,950.74",8979,"9,009.50","8,910.50",126.95K,-1.21%
1-Sep-11,"9,060.80",9009,"9,094.50","8,999.50",126.17K,1.18%
31-Aug-11,"8,955.20",8934,"8,964.50","8,906.50",136.21K,0.01%
30-Aug-11,"8,953.90",8958,"8,993.50","8,939.50",135.61K,1.16%
29-Aug-11,"8,851.35",8796,"8,921.50","8,746.50",143.66K,0.61%
26-Aug-11,"8,797.78",8745,"8,797.78","8,735.00",140.86K,0.29%
25-Aug-11,"8,772.36",8755,"8,845.50","8,735.50",160.77K,1.54%
24-Aug-11,"8,639.61",8800,"8,815.50","8,615.50",167.11K,-1.07%
23-Aug-11,"8,733.01",8690,"8,740.50","8,630.50",158.70K,1.22%
22-Aug-11,"8,628.13",8685,"8,775.50","8,615.50",146.23K,-1.04%
19-Aug-11,"8,719.24",8725,"8,790.50","8,700.50",152.13K,-2.51%
18-Aug-11,"8,943.76",9033,"9,045.00","8,925.50",119.50K,-1.25%
17-Aug-11,"9,057.26",9037,"9,080.50","9,002.50",115.07K,-0.55%
16-Aug-11,"9,107.43",9132,"9,147.50","9,072.50",117.50K,0.23%
15-Aug-11,"9,086.41",9082,"9,112.50","9,027.50",107.83K,1.37%
12-Aug-11,"8,963.72",9082,"9,082.00","8,922.50",150.70K,-0.20%
11-Aug-11,"8,981.94",8832,"8,982.50","8,817.00",162.89K,-0.63%
10-Aug-11,"9,038.74",9162,"9,162.00","9,017.50",173.68K,1.05%
9-Aug-11,"8,944.48",8762,"8,962.00","8,652.50",252.48K,-1.68%
8-Aug-11,"9,097.56",9157,"9,212.50","9,052.50",147.03K,-2.18%
5-Aug-11,"9,299.88",9282,"9,347.50","9,257.50",189.04K,-3.72%
4-Aug-11,"9,659.18",9681,"9,766.50","9,611.50",154.81K,0.23%
3-Aug-11,"9,637.14",9671,"9,686.50","9,606.50",131.23K,-2.11%
2-Aug-11,"9,844.59",9866,"9,881.50","9,821.50",120.55K,-1.21%
1-Aug-11,"9,965.01",9921,"10,041.50","9,921.00",144.99K,1.34%
29-Jul-11,"9,833.03",9866,"9,911.50","9,821.50",146.47K,-0.69%
28-Jul-11,"9,901.35",9926,"9,941.50","9,851.50",131.43K,-1.45%
27-Jul-11,"10,047.19",10051,"10,056.50","10,016.50",123.88K,-0.50%
26-Jul-11,"10,097.72",10078,"10,136.50","10,046.50",111.21K,0.47%
25-Jul-11,"10,050.01",10083,"10,093.50","10,043.50",104.14K,-0.81%
22-Jul-11,"10,132.11",10116,"10,153.50","10,083.50",134.17K,1.22%
21-Jul-11,"10,010.39",10028,"10,033.00","9,973.50",125.49K,0.04%
20-Jul-11,"10,005.90",10018,"10,043.50","9,988.50",104.41K,1.17%
19-Jul-11,"9,889.72",9931,"9,943.50","9,883.00",108.77K,-0.85%
15-Jul-11,"9,974.47",9928,"9,983.50","9,923.00",101.33K,0.39%
14-Jul-11,"9,936.12",9928,"10,003.50","9,888.50",126.81K,-0.27%
13-Jul-11,"9,963.14",9893,"9,978.50","9,883.00",118.98K,0.37%
12-Jul-11,"9,925.92",9938,"9,968.50","9,903.50",135.00K,-1.43%
11-Jul-11,"10,069.53",10063,"10,113.50","10,058.50",104.86K,-0.67%
8-Jul-11,"10,137.73",10178,"10,193.50","10,128.50",127.27K,0.66%
7-Jul-11,"10,071.14",10048,"10,103.50","10,028.50",133.18K,-0.11%
6-Jul-11,"10,082.48",9993,"10,083.50","9,973.50",137.71K,1.10%
5-Jul-11,"9,972.46",9973,"9,993.50","9,948.50",132.58K,0.07%
4-Jul-11,"9,965.09",9988,"10,003.50","9,943.50",131.38K,0.98%
1-Jul-11,"9,868.07",9883,"9,898.50","9,853.50",111.59K,0.53%
30-Jun-11,"9,816.09",9853,"9,853.00","9,788.50",-,0.19%
29-Jun-11,"9,797.26",9778,"9,797.26","9,733.50",-,1.54%
28-Jun-11,"9,648.98",9671,"9,708.50","9,633.50",-,0.74%
27-Jun-11,"9,578.31",9623,"9,638.00","9,568.50",-,-1.04%
24-Jun-11,"9,678.71",9623,"9,693.50","9,608.50",-,0.85%
23-Jun-11,"9,596.74",9558,"9,653.50","9,553.00",-,-0.34%
22-Jun-11,"9,629.43",9538,"9,653.50","9,533.00",-,1.79%
21-Jun-11,"9,459.66",9412,"9,459.66","9,376.50",-,1.13%
20-Jun-11,"9,354.32",9382,"9,419.50","9,339.50",-,0.03%
17-Jun-11,"9,351.40",9445,"9,445.00","9,312.50",-,-0.64%
16-Jun-11,"9,411.28",9481,"9,490.50","9,407.00",-,-1.70%
15-Jun-11,"9,574.32",9586,"9,591.00","9,516.50",-,0.28%
14-Jun-11,"9,547.79",9441,"9,561.50","9,436.00",-,1.05%
13-Jun-11,"9,448.21",9404,"9,461.50","9,386.00",-,-0.70%
10-Jun-11,"9,514.44",9529,"9,624.50","9,491.50",-,0.50%
9-Jun-11,"9,467.15",9416,"9,469.50","9,376.50",-,0.19%
8-Jun-11,"9,449.46",9421,"9,456.50","9,396.50",-,0.07%
7-Jun-11,"9,442.95",9371,"9,451.50","9,361.00",-,0.67%
6-Jun-11,"9,380.35",9461,"9,491.50","9,356.50",-,-1.18%
3-Jun-11,"9,492.21",9551,"9,601.50","9,491.50",-,-0.66%
2-Jun-11,"9,555.04",9526,"9,576.50","9,511.50",-,-1.69%
1-Jun-11,"9,719.61",9706,"9,726.50","9,661.50",-,0.27%
31-May-11,"9,693.73",9491,"9,701.50","9,491.00",-,1.99%
30-May-11,"9,504.97",9481,"9,536.50","9,451.50",-,-0.18%
27-May-11,"9,521.94",9511,"9,591.50","9,491.50",-,-0.42%
26-May-11,"9,562.05",9496,"9,566.50","9,491.00",-,1.48%
25-May-11,"9,422.88",9486,"9,506.50","9,411.50",-,-0.57%
24-May-11,"9,477.17",9411,"9,491.50","9,406.00",-,0.17%
23-May-11,"9,460.63",9541,"9,541.00","9,436.50",-,-1.52%
20-May-11,"9,607.08",9616,"9,666.50","9,601.50",-,-0.14%
19-May-11,"9,620.82",9711,"9,726.50","9,601.50",-,-0.43%
18-May-11,"9,662.08",9601,"9,691.50","9,586.50",-,0.99%
17-May-11,"9,567.02",9506,"9,596.50","9,501.50",-,0.09%
16-May-11,"9,558.30",9581,"9,596.50","9,551.50",-,-0.94%
13-May-11,"9,648.77",9751,"9,751.00","9,546.50",-,-0.70%
12-May-11,"9,716.65",9766,"9,836.50","9,711.50",-,-1.50%
11-May-11,"9,864.26",9921,"9,931.50","9,841.50",-,0.46%
10-May-11,"9,818.76",9811,"9,851.50","9,756.50",-,0.25%
9-May-11,"9,794.38",9881,"9,896.00","9,781.50",-,-0.66%
6-May-11,"9,859.20",9781,"9,876.50","9,776.00",-,-1.45%
2-May-11,"10,004.20",9966,"10,046.50","9,941.50",-,1.57%
28-Apr-11,"9,849.74",9741,"9,851.50","9,716.50",-,1.63%
27-Apr-11,"9,691.84",9636,"9,726.50","9,636.00",-,1.39%
26-Apr-11,"9,558.69",9621,"9,621.50","9,536.50",-,-1.17%
25-Apr-11,"9,671.96",9701,"9,746.50","9,656.50",-,-0.11%
22-Apr-11,"9,682.21",9626,"9,731.50","9,616.00",-,-0.04%
21-Apr-11,"9,685.77",9691,"9,726.50","9,646.50",-,0.82%
20-Apr-11,"9,606.82",9546,"9,631.50","9,516.50",-,1.76%
19-Apr-11,"9,441.03",9441,"9,481.50","9,391.50",-,-1.21%
18-Apr-11,"9,556.65",9586,"9,608.50","9,541.50",-,-0.36%
15-Apr-11,"9,591.52",9634,"9,656.00","9,576.50",-,-0.65%
14-Apr-11,"9,653.92",9576,"9,681.50","9,551.00",-,0.13%
13-Apr-11,"9,641.18",9521,"9,656.50","9,516.00",-,0.90%
12-Apr-11,"9,555.26",9589,"9,604.50","9,496.50",-,-1.69%
11-Apr-11,"9,719.70",9712,"9,774.50","9,699.50",-,-0.50%
8-Apr-11,"9,768.08",9554,"9,809.50","9,534.50",-,1.85%
7-Apr-11,"9,590.93",9659,"9,689.50","9,579.00",-,0.07%
6-Apr-11,"9,584.37",9674,"9,674.00","9,564.50",-,-0.32%
5-Apr-11,"9,615.55",9725,"9,730.00","9,569.50",-,-1.06%
4-Apr-11,"9,718.89",9765,"9,810.50","9,710.00",-,0.11%
1-Apr-11,"9,708.39",9750,"9,825.50","9,695.50",-,-0.48%
31-Mar-11,"9,755.10",9760,"9,760.00","9,660.50",-,0.48%
30-Mar-11,"9,708.79",9498,"9,710.50","9,473.50",-,2.64%
29-Mar-11,"9,459.08",9330,"9,498.50","9,315.50",-,-0.21%
28-Mar-11,"9,478.53",9548,"9,548.00","9,405.50",-,-0.60%
25-Mar-11,"9,536.13",9576,"9,576.00","9,466.50",-,1.07%
24-Mar-11,"9,435.01",9451,"9,501.50","9,411.50",-,-0.15%
23-Mar-11,"9,449.47",9553,"9,568.00","9,376.50",-,-1.65%
22-Mar-11,"9,608.32",9545,"9,610.50","9,455.50",-,4.36%
18-Mar-11,"9,206.75",9083,"9,260.50","9,075.00",-,2.72%
17-Mar-11,"8,962.67",8543,"9,080.50","8,443.00",-,-1.44%
16-Mar-11,"9,093.72",9105,"9,135.50","8,782.50",-,5.07%
15-Mar-11,"8,655.00",9235,"9,287.50","7,862.50",-,-10.04%
14-Mar-11,"9,620.49",9575,"9,817.50","9,520.00",-,-6.18%
11-Mar-11,"10,254.43",10350,"10,375.50","10,225.50",-,-1.72%
10-Mar-11,"10,434.38",10528,"10,543.50","10,400.50",-,-1.46%
9-Mar-11,"10,589.50",10615,"10,660.50","10,565.50",-,0.61%
8-Mar-11,"10,525.19",10520,"10,565.50","10,505.50",-,0.19%
7-Mar-11,"10,505.02",10610,"10,615.00","10,465.50",-,-1.76%
4-Mar-11,"10,693.66",10750,"10,770.50","10,660.50",-,1.02%
3-Mar-11,"10,586.02",10530,"10,595.50","10,520.50",-,0.89%
2-Mar-11,"10,492.38",10610,"10,620.50","10,492.38",-,-2.43%
1-Mar-11,"10,754.03",10668,"10,754.03","10,665.00",-,1.22%
28-Feb-11,"10,624.09",10500,"10,625.50","10,445.50",-,0.92%
25-Feb-11,"10,526.76",10473,"10,530.50","10,453.50",-,0.71%
24-Feb-11,"10,452.71",10543,"10,543.50","10,428.50",-,-1.19%
23-Feb-11,"10,579.10",10587,"10,662.50","10,567.00",-,-0.80%
22-Feb-11,"10,664.70",10737,"10,752.50","10,637.50",-,-1.78%
21-Feb-11,"10,857.53",10810,"10,857.53","10,787.50",-,0.14%
18-Feb-11,"10,842.80",10817,"10,852.50","10,807.50",-,0.06%
17-Feb-11,"10,836.64",10872,"10,887.50","10,817.50",-,0.26%
16-Feb-11,"10,808.29",10762,"10,837.50","10,752.00",-,0.57%
15-Feb-11,"10,746.67",10722,"10,752.50","10,712.50",-,0.20%
14-Feb-11,"10,725.54",10685,"10,725.54","10,667.50",-,1.13%
10-Feb-11,"10,605.65",10577,"10,627.50","10,567.50",-,-0.11%
9-Feb-11,"10,617.83",10680,"10,695.00","10,597.50",-,-0.17%
8-Feb-11,"10,635.98",10635,"10,645.00","10,620.50",-,0.41%
7-Feb-11,"10,592.04",10650,"10,655.00","10,565.50",-,0.46%
4-Feb-11,"10,543.52",10540,"10,580.50","10,535.00",-,1.08%
3-Feb-11,"10,431.36",10410,"10,445.50","10,410.00",-,-0.25%
2-Feb-11,"10,457.36",10365,"10,490.50","10,360.00",-,1.78%
1-Feb-11,"10,274.50",10270,"10,295.50","10,240.50",-,0.36%
31-Jan-11,"10,237.92",10210,"10,260.50","10,175.50",-,-1.18%
28-Jan-11,"10,360.34",10465,"10,475.50","10,315.50",-,-1.13%
27-Jan-11,"10,478.66",10455,"10,485.50","10,415.50",-,0.74%
26-Jan-11,"10,401.90",10410,"10,440.50","10,395.00",-,-0.60%
25-Jan-11,"10,464.42",10370,"10,475.50","10,350.50",-,1.15%
24-Jan-11,"10,345.11",10320,"10,345.50","10,275.50",-,0.69%
21-Jan-11,"10,274.52",10465,"10,465.00","10,255.50",-,-1.56%
20-Jan-11,"10,437.31",10490,"10,500.50","10,420.50",-,-1.13%
19-Jan-11,"10,557.10",10565,"10,580.50","10,530.50",-,0.36%
18-Jan-11,"10,518.98",10470,"10,545.50","10,450.50",-,0.15%
17-Jan-11,"10,502.86",10550,"10,560.50","10,480.50",-,0.04%
14-Jan-11,"10,499.04",10563,"10,575.50","10,490.50",-,-0.86%
13-Jan-11,"10,589.76",10598,"10,613.50","10,568.50",-,0.73%
12-Jan-11,"10,512.80",10558,"10,568.50","10,498.50",-,0.02%
11-Jan-11,"10,510.68",10467,"10,533.50","10,467.00",-,-0.29%
7-Jan-11,"10,541.04",10500,"10,542.50","10,500.00",-,0.11%
6-Jan-11,"10,529.76",10495,"10,529.76","10,490.50",-,1.44%
5-Jan-11,"10,380.77",10369,"10,399.50","10,349.50",-,-0.17%
4-Jan-11,"10,398.10",10326,"10,409.00","10,309.50",-,1.65%
30-Dec-10,"10,228.92",10303,"10,308.00","10,178.50",-,-1.12%
29-Dec-10,"10,344.54",10273,"10,358.50","10,273.00",-,0.50%
28-Dec-10,"10,292.63",10311,"10,326.50","10,283.00",-,-0.61%
27-Dec-10,"10,355.99",10293,"10,383.50","10,293.00",-,0.75%
24-Dec-10,"10,279.19",10263,"10,279.19","10,258.50",-,-0.65%
22-Dec-10,"10,346.48",10348,"10,393.50","10,323.50",-,-0.23%
21-Dec-10,"10,370.53",10268,"10,400.50","10,263.00",-,1.51%
20-Dec-10,"10,216.41",10288,"10,293.50","10,178.50",-,-0.85%
17-Dec-10,"10,303.83",10313,"10,328.50","10,283.50",-,-0.07%
