Date,Open,High,Low,Close,Volume
44414.47639,2730.04,2730.04,2730.04,2730.04,100
44414.47708,2729.47,2729.47,2729.3,2729.3,305
44414.47778,2731.7,2731.7,2731.7,2731.7,100
44414.47847,2731.7,2731.7,2731.21,2731.21,356
44414.47917,2730.94,2732.223,2730.23,2732.223,300
44414.47986,2732.97,2732.97,2732.97,2732.97,100
44414.48056,2730.95,2730.95,2730.603,2730.603,200
44414.48194,2730.6,2730.6,2729.52,2729.71,1014
44414.48264,2729.32,2729.5708,2728.43,2728.43,700
44414.48333,2728.37,2728.75,2728.37,2728.42,600
44414.48403,2729.3374,2729.3374,2729.32,2729.32,233
44414.48472,2727.7,2728.93,2727.25,2728.93,900
44414.48611,2727.25,2727.25,2727.25,2727.25,180
44414.48681,2727.25,2727.32,2727.1,2727.1,700
44414.4875,2727.335,2727.335,2727.335,2727.335,100
44414.48889,2724.66,2725.51,2724.66,2725.31,608
44414.48958,2725.29,2725.29,2724.17,2724.17,400
44414.49028,2725.3816,2725.3816,2725.3816,2725.3816,190
44414.49097,2726.39,2726.39,2726.39,2726.39,100
44414.49167,2725.05,2725.55,2724.835,2725.4,400
44414.49306,2725.88,2726.98,2725.88,2726.98,200
44414.49444,2726.63,2726.63,2726.1,2726.1,400
44414.49583,2725.92,2726.6,2725.92,2726.6,300
44414.49653,2726.38,2726.57,2726.38,2726.57,200
44414.49722,2727,2727,2726.79,2726.94,400
44414.49861,2727.7,2729,2727.7,2729,300
44414.49931,2729.78,2730.02,2729.78,2730.02,200
44414.50069,2731,2731,2731,2731,200
44414.50139,2731.71,2731.71,2730.84,2730.84,360
44414.50347,2731.19,2732.92,2731.19,2731.65,2657
44414.50486,2729.93,2729.93,2729.93,2729.93,100
44414.50625,2727.59,2727.59,2727.59,2727.59,100
44414.50694,2728.47,2728.7,2728.47,2728.7,400
44414.50903,2728.7,2728.7,2727.73,2727.73,486
44414.51111,2726.16,2726.16,2726.16,2726.16,100
44414.51181,2726.92,2726.92,2726.92,2726.92,200
44414.5125,2726.58,2726.58,2726.58,2726.58,100
44414.51319,2725.61,2725.61,2725.375,2725.375,635
44414.51389,2726.25,2726.25,2726.25,2726.25,100
44414.51458,2726.28,2726.28,2726.28,2726.28,100
44414.51806,2727.93,2728.06,2727.8,2727.8,300
44414.51944,2728.92,2728.92,2728.92,2728.92,100
44414.52153,2730.22,2730.22,2730.05,2730.15,500
44414.52222,2730.63,2730.63,2730.3188,2730.3188,300
44414.52431,2731.1,2731.1,2731,2731,641
44414.52569,2730.83,2730.83,2730.83,2730.83,100
44414.52639,2729.79,2729.79,2729.75,2729.75,400
